TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Toyota Corolla  2019 Altis Grande CVT-i 1.8 for Sale,PKR 52.5 lacs,2019,"88,000 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-abbottabad-11201894
Toyota Corolla  2021 Altis X Automatic 1.6 Special Edition for Sale,PKR 61 lacs,2021,"93,800 km",Petrol,1598 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-wah-cantt-11201873
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 48 lacs,2015,"116,762 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11145828
Toyota Corolla  2009 XLi VVTi for Sale,PKR 21.75 lacs,2009,"150,000 km",Petrol,1300 cc,Manual,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-bahawalpur-11201863
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 90 lacs,2024,"10,160 km",Hybrid,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-abbottabad-11197362
Toyota Corolla  2013 XLi VVTi for Sale,PKR 29.2 lacs,2013,"218,000 km",Petrol,1300 cc,Manual,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-11072767
Toyota Corolla  2012 Altis Automatic 1.6 for Sale,PKR 35.5 lacs,2012,"145,000 km",Petrol,1600 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-charsadda-11201845
Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 25.5 lacs,2006,"250,000 km",Petrol,1300 cc,Manual,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-mandi-bahauddin-11191185
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 71.5 lacs,2021,"1,700 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11201824
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 52.9 lacs,2019,"71,500 km",Petrol,1600 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11201818
Toyota Corolla  2009 Altis SR Cruisetronic 1.8 for Sale,PKR 31 lacs,2009,"140,000 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-kamalia-11201814
Toyota Corolla Fielder  2015 Hybrid for Sale,PKR 52 lacs,2015,"190,000 km",Hybrid,1500 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2015-for-sale-in-peshawar-11031946
Toyota Corolla  2023 Altis 1.6 X CVT-i for Sale,PKR 62 lacs,2023,"37,000 km",Petrol,1600 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11172802
Toyota Corolla  2016 Altis Grande CVT-i 1.8 for Sale,PKR 50 lacs,2016,"95,000 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11201803
Toyota Corolla  2018 Altis Grande CVT-i 1.8 for Sale,PKR 58.9 lacs,2018,"52,500 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-sialkot-11200385
Toyota Corolla  2018 Altis Grande CVT-i 1.8 for Sale,PKR 58 lacs,2018,"82,000 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11201750
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 45 lacs,2017,"165,000 km",Petrol,1600 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-pattoki-11201733
Toyota Corolla  2013 XLi VVTi for Sale,PKR 27 lacs,2013,"106,000 km",Petrol,1300 cc,Manual,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-11201721
Toyota Corolla  2015 XLi VVTi for Sale,PKR 37.75 lacs,2015,"60,000 km",Petrol,1300 cc,Manual,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11201709
Toyota Corolla  2016 Altis Grande CVT-i 1.8 for Sale,PKR 47.9 lacs,2016,"90,000 km",Petrol,1800 cc,Automatic,page 4,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11201693
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 52.5 lacs,2017,"73,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11188402
Toyota Corolla  1993  for Sale,PKR 18.5 lacs,1993,"87,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-1993-for-sale-in-lahore-11201036
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 58.5 lacs,2021,"110,320 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-multan-11201007
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 48.5 lacs,2015,"93,742 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11178967
Toyota Corolla  2010 XLi VVTi for Sale,PKR 26.75 lacs,2010,"140,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-11179751
Toyota Corolla  2010 Altis Cruisetronic 1.8 for Sale,PKR 27.8 lacs,2010,"165,000 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11171888
Toyota Corolla  2018 Altis Automatic 1.6 for Sale,PKR 45 lacs,2018,"39,179 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11128247
Toyota Corolla 9th (E120) Generation 2005 GLi 1.3 for Sale,PKR 20.75 lacs,2005,"170,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-lahore-11059711
Toyota Corolla Cross  2024 1.8 for Sale,PKR 76.5 lacs,2024,"4,350 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-lahore-11154046
Toyota Corolla  2018 XLi Automatic for Sale,PKR 39.9 lacs,2018,"128,392 km",Petrol,1300 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-rawalpindi-11182447
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 78.99 lacs,2025,"21,418 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-lahore-11191132
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 66 lacs,2021,"65,034 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11125754
Toyota Corolla 9th (E120) Generation 2005 XLi for Sale,PKR 18.5 lacs,2005,"400,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-hattar-11201701
Toyota Corolla  2016 Altis Grande CVT-i 1.8 for Sale,PKR 46.5 lacs,2016,"94,000 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11201698
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 25 lacs,2010,"217,492 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11201689
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 46.5 lacs,2019,"180,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11198449
Toyota Corolla  2019 XLi Automatic for Sale,PKR 43.5 lacs,2019,"145,000 km",Petrol,1300 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11201670
Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,PKR 20.2 lacs,2008,"150,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-khushab-11201661
Toyota Corolla  2014 Altis Grande CVT-i 1.8 for Sale,PKR 45 lacs,2014,"95,000 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11201659
Toyota Corolla  2017 Altis Grande CVT-i 1.8 for Sale,PKR 50 lacs,2017,"78,000 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11178081
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 38 lacs,2017,"91,450 km",Petrol,1300 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11110412
Toyota Corolla Axio  2013 Hybrid 1.5 for Sale,PKR 47.5 lacs,2013,"130,000 km",Hybrid,1500 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2013-for-sale-in-lahore-11201601
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 70 lacs,2022,"45,000 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-kharian-11196976
Honda City  2003 EXi for Sale,PKR 14.3 lacs,2003,"18,900 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-islamabad-11033628
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 65.5 lacs,2021,"97,450 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11201561
Toyota Corolla  2016 Altis Automatic 1.6 for Sale,PKR 39 lacs,2016,"80,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11201533
Toyota Corolla  2011 XLi VVTi for Sale,PKR 21.5 lacs,2011,"150,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11201552
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 45 lacs,2019,"107,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11201554
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 63.25 lacs,2020,"68,200 km",Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-11201547
Toyota Corolla  2025 Altis X Manual 1.6 for Sale,PKR 61.5 lacs,2025,97 km,Petrol,1600 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-sheikhupura-11201104
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 41 lacs,2017,"235,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11201541
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 47.5 lacs,2015,"30,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-11141187
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 80 lacs,2026,100 km,Petrol,1800 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-11197425
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 47 lacs,2019,"99,164 km",Petrol,1300 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11181870
Toyota Corolla  2014 Altis Automatic 1.6 for Sale,PKR 38 lacs,2014,"161,000 km",Petrol,1600 cc,Automatic,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11201535
Toyota Corolla  2016 XLi VVTi for Sale,PKR 33.5 lacs,2016,"200,000 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-faisalabad-11201517
Toyota Corolla  2018 GLi 1.3 VVTi for Sale,PKR 45 lacs,2018,"107,573 km",Petrol,1300 cc,Manual,page 5,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11201503
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 36.25 lacs,2015,"313,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11200487
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition for Sale,PKR 55.75 lacs,2022,"56,800 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10346678
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 78.5 lacs,2025,"10,000 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-11170122
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 49.5 lacs,2019,"53,254 km",Petrol,1300 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11145130
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 35 lacs,2007,"122,000 km",Petrol,1500 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-islamabad-11200757
Toyota Corolla  2023 Altis 1.6 X CVT-i Special Edition for Sale,PKR 63.75 lacs,2023,"31,000 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11200749
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 46.5 lacs,2019,"78,000 km",Petrol,1300 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11200701
Toyota Corolla  2026 Altis 1.6 X CVT-i for Sale,Call,2026,5 km,Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11193788
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Beige Interior for Sale,Call,2026,5 km,Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11069339
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 64 lacs,2022,"59,103 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11182934
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 38.5 lacs,2015,"102,863 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11183063
Toyota Corolla  2012 XLi VVTi for Sale,PKR 25.65 lacs,2012,"106,267 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11197159
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 68.5 lacs,2022,"37,732 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-swat-11201502
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 63.5 lacs,2021,"59,000 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-multan-11201479
Toyota Corolla Cross  2024 Hybrid Z for Sale,PKR 80 lacs,2024,"52,000 km",Hybrid,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-karachi-11201488
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 39 lacs,2017,"116,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11086088
Toyota Corolla  2018 Altis CVT-i 1.8 for Sale,PKR 50.85 lacs,2018,"290,000 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-11201481
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 36.75 lacs,2016,"148,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-wah-cantt-11201480
Toyota Corolla  2019 XLi VVTi for Sale,PKR 36.5 lacs,2019,"230,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11163032
Toyota Corolla  2017 Altis Grande CVT-i 1.8 for Sale,PKR 56 lacs,2017,"31,000 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11201430
Toyota Corolla  2012 Altis Cruisetronic 1.6 for Sale,PKR 35 lacs,2012,145 km,Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11201440
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 63.3 lacs,2020,"107,000 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-rawalpindi-11201389
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 74.25 lacs,2024,"22,700 km",Petrol,1800 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-islamabad-11201388
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 33 lacs,2010,"132,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-rawalpindi-11201384
Toyota Corolla  2012 Altis SR Cruisetronic 1.6 for Sale,PKR 35.5 lacs,2012,"83,000 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11175519
Toyota Corolla  1986 DX for Sale,PKR 9.8 lacs,1986,"287,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-sheikhupura-11201377
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 55 lacs,2021,"75,000 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11201370
Toyota Corolla  2009 XLi VVTi for Sale,PKR 22 lacs,2009,"360,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-faisalabad-11201354
Toyota Corolla  2016 XLi VVTi for Sale,PKR 30.25 lacs,2016,"95,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-gujrat-11201332
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 49 lacs,2017,"77,000 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11201334
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 50 lacs,2020,"62,000 km",Petrol,1600 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11201333
Toyota Corolla  2014 XLi VVTi Limited Edition for Sale,PKR 28 lacs,2014,"122,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-bahawalpur-11159945
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 54.7 lacs,2021,"72,000 km",Petrol,1598 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11201296
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 37.5 lacs,2015,"85,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujranwala-11201215
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 45.5 lacs,2019,"89,999 km",Petrol,1300 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11183279
Toyota Corolla Axio  2004  for Sale,PKR 35 lacs,2004,"150,000 km",Petrol,1500 cc,Automatic,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2004-for-sale-in-lahore-11201247
Toyota Corolla  2012 XLi VVTi for Sale,PKR 23.8 lacs,2012,"200,000 km",Petrol,1300 cc,Manual,page 6,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-gujrat-11201243
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 32 lacs,2007,"171,062 km",Petrol,1500 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-karachi-11015727
Toyota Corolla  2014 Altis Grande CVT-i 1.8 for Sale,PKR 45.5 lacs,2014,"103,000 km",Petrol,1800 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11197324
Toyota Corolla  2024 Altis 1.6 X CVT-i for Sale,PKR 63 lacs,2024,"28,000 km",Petrol,1600 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-karachi-11167200
Toyota Corolla Fielder  2019 Hybrid G  WB  for Sale,PKR 56 lacs,2019,"98,566 km",Hybrid,1500 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2019-for-sale-in-karachi-11074914
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 85 lacs,2024,"4,000 km",Hybrid,1800 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-karachi-11200533
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 47.65 lacs,2017,"41,000 km",Petrol,1600 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11194309
Toyota Corolla  2016 Altis CVT-i 1.8 for Sale,PKR 41 lacs,2016,"98,704 km",Petrol,1800 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11179351
Toyota Corolla  2024 Altis 1.6 X CVT-i for Sale,PKR 64.5 lacs,2024,"26,000 km",Petrol,1600 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-karachi-11200461
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 43.75 lacs,2017,"45,000 km",Petrol,1300 cc,Manual,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11200384
Toyota Corolla  2012 Altis Cruisetronic 1.6 for Sale,PKR 40 lacs,2012,"89,202 km",Petrol,1600 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11182042
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 84 lacs,2024,"55,714 km",Hybrid,1800 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-multan-11200376
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 59.49 lacs,2022,"59,500 km",Petrol,1600 cc,Automatic,page 7,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11090293
